Feature,LIME Weight,Predicted Close t+1,Date_dt,Model,Coin,Scope,Date
Close_t-6,150.72055719363135,150.72055719363135,2022-03-08,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-08
BTC_t-1,139.1508259473133,139.1508259473133,2022-03-08,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-08
BTC_t-2,134.3573782404512,134.3573782404512,2022-03-08,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-08
Close_t-7,131.4169060791417,131.4169060791417,2022-03-08,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-08
Close_t-1,264.5334710120346,264.5334710120346,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
Close_t-2,255.7556621545708,255.7556621545708,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
Close_t-0,241.106613092698,241.106613092698,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
Close_t-3,231.15347880157503,231.15347880157503,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
Close_t-4,199.49231721530057,199.49231721530057,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
Close_t-5,173.53199568259254,173.53199568259254,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
Close_t-6,149.59003324528447,149.59003324528447,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
BTC_t-1,141.7801167628027,141.7801167628027,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
Close_t-7,135.01395224263376,135.01395224263376,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
Close_t-8,122.67426372202388,122.67426372202388,2022-03-09,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-09
Close_t-1,264.08949692110326,264.08949692110326,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
Close_t-2,253.133943348928,253.133943348928,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
Close_t-0,235.378460191779,235.378460191779,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
Close_t-3,231.2124300358342,231.2124300358342,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
Close_t-4,198.99135357538628,198.99135357538628,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
Close_t-5,174.61225096628527,174.61225096628527,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
Close_t-6,151.53963127259684,151.53963127259684,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
BTC_t-1,142.02509517434743,142.02509517434743,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
BTC_t-0,135.56904022373325,135.56904022373325,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
Close_t-7,135.14507230899116,135.14507230899116,2022-03-10,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-10
Close_t-1,265.52481274499803,265.52481274499803,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
Close_t-2,254.1912070092813,254.1912070092813,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
Close_t-0,237.8732618531256,237.8732618531256,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
Close_t-3,226.07872815690624,226.07872815690624,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
Close_t-4,200.52401065984384,200.52401065984384,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
Close_t-5,176.13311963793385,176.13311963793385,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
Close_t-6,150.69479916099877,150.69479916099877,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
BTC_t-1,140.66906506867323,140.66906506867323,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
BTC_t-0,137.9697624758043,137.9697624758043,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
Close_t-7,131.9375004106903,131.9375004106903,2022-03-11,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-11
Close_t-1,268.70717784376484,268.70717784376484,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
Close_t-2,254.59544229676555,254.59544229676555,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
Close_t-0,234.9041729809596,234.9041729809596,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
Close_t-3,229.0547773689381,229.0547773689381,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
Close_t-4,199.2047738339495,199.2047738339495,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
Close_t-5,176.78625601723292,176.78625601723292,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
Close_t-6,150.3339041387786,150.3339041387786,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
BTC_t-1,141.31886092099535,141.31886092099535,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
BTC_t-2,134.64397503459625,134.64397503459625,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
Close_t-7,134.57798592591004,134.57798592591004,2022-03-12,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-12
Close_t-1,266.9237224754208,266.9237224754208,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
Close_t-2,255.12982344700885,255.12982344700885,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
Close_t-0,237.89378025502603,237.89378025502603,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
Close_t-3,228.6001755391271,228.6001755391271,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
Close_t-4,198.65879751241224,198.65879751241224,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
Close_t-5,175.45267098390138,175.45267098390138,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
Close_t-6,152.53245578557198,152.53245578557198,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
BTC_t-1,141.2964259944924,141.2964259944924,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
BTC_t-0,138.19394054112325,138.19394054112325,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
Close_t-7,133.11150745896808,133.11150745896808,2022-03-13,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-13
Close_t-1,260.69608370981774,260.69608370981774,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
Close_t-2,252.9914391115924,252.9914391115924,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
Close_t-0,237.11116211369256,237.11116211369256,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
Close_t-3,227.8998319665539,227.8998319665539,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
Close_t-4,199.069769352278,199.069769352278,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
Close_t-5,174.02288429321715,174.02288429321715,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
Close_t-6,151.90103413008583,151.90103413008583,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
BTC_t-1,141.25274818844204,141.25274818844204,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
BTC_t-2,136.8815335163445,136.8815335163445,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
Close_t-7,134.91511314402413,134.91511314402413,2022-03-14,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-14
Close_t-1,261.56687652086765,261.56687652086765,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
Close_t-2,259.7689403848561,259.7689403848561,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
Close_t-0,236.2260597395789,236.2260597395789,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
Close_t-3,229.9820638143057,229.9820638143057,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
Close_t-4,199.47247441581152,199.47247441581152,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
Close_t-5,173.10424432276733,173.10424432276733,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
Close_t-6,149.2813342687192,149.2813342687192,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
BTC_t-1,140.41636067745608,140.41636067745608,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
BTC_t-0,137.56918802022224,137.56918802022224,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
Close_t-7,136.483777945193,136.483777945193,2022-03-15,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-15
Close_t-1,267.22462330414703,267.22462330414703,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
Close_t-2,253.7621336443384,253.7621336443384,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
Close_t-0,236.370448421506,236.370448421506,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
Close_t-3,229.5278114619749,229.5278114619749,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
Close_t-4,201.0093723371089,201.0093723371089,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
Close_t-5,173.9410750114233,173.9410750114233,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
Close_t-6,153.3372227045985,153.3372227045985,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
BTC_t-1,140.5024892188479,140.5024892188479,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
BTC_t-0,134.35030954300376,134.35030954300376,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
Close_t-7,131.35461746131193,131.35461746131193,2022-03-16,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-16
Close_t-1,263.06248992157936,263.06248992157936,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
Close_t-2,253.67982016014275,253.67982016014275,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
Close_t-0,237.9339205170015,237.9339205170015,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
Close_t-3,229.4220449810029,229.4220449810029,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
Close_t-4,199.4854912944701,199.4854912944701,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
Close_t-5,171.6128092793291,171.6128092793291,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
Close_t-6,151.6412426718691,151.6412426718691,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
BTC_t-1,141.8953751888493,141.8953751888493,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
BTC_t-0,135.7585912608273,135.7585912608273,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
Close_t-7,133.8076109969508,133.8076109969508,2022-03-17,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-17
Close_t-1,266.1521886992148,266.1521886992148,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
Close_t-2,255.68934670790784,255.68934670790784,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
Close_t-0,236.9741022773464,236.9741022773464,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
Close_t-3,232.7363798750744,232.7363798750744,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
Close_t-4,200.09165967484807,200.09165967484807,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
Close_t-5,174.4596022778041,174.4596022778041,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
Close_t-6,149.81945193347025,149.81945193347025,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
BTC_t-1,142.25482466166284,142.25482466166284,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
BTC_t-0,139.10845848626806,139.10845848626806,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
Close_t-7,135.50258225036222,135.50258225036222,2022-03-18,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-18
Close_t-1,265.6519201243378,265.6519201243378,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
Close_t-2,256.55130721177494,256.55130721177494,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
Close_t-0,239.86605453062887,239.86605453062887,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
Close_t-3,229.7756611321536,229.7756611321536,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
Close_t-4,201.52509619729844,201.52509619729844,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
Close_t-5,173.02057488037624,173.02057488037624,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
Close_t-6,150.1370597962818,150.1370597962818,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
BTC_t-1,140.8752871444499,140.8752871444499,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
BTC_t-0,140.29423272302878,140.29423272302878,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
BTC_t-2,136.54156205245997,136.54156205245997,2022-03-19,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-19
Close_t-1,265.60662891921504,265.60662891921504,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
Close_t-2,257.9496649006211,257.9496649006211,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
Close_t-0,237.29204855499336,237.29204855499336,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
Close_t-3,230.0214839909301,230.0214839909301,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
Close_t-4,199.8801335079104,199.8801335079104,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
Close_t-5,172.965571875965,172.965571875965,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
Close_t-6,152.72821706407214,152.72821706407214,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
BTC_t-1,140.22199397670283,140.22199397670283,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
BTC_t-2,137.287257680282,137.287257680282,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
BTC_t-0,135.011866909976,135.011866909976,2022-03-20,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-20
Close_t-1,264.6008045439985,264.6008045439985,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
Close_t-2,255.34914731236933,255.34914731236933,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
Close_t-0,238.38703831225573,238.38703831225573,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
Close_t-3,227.5471260923945,227.5471260923945,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
Close_t-4,201.91454494553224,201.91454494553224,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
Close_t-5,173.6209943822099,173.6209943822099,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
Close_t-6,150.73303151689063,150.73303151689063,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
BTC_t-1,142.67628513913613,142.67628513913613,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
BTC_t-0,138.36765918012304,138.36765918012304,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
BTC_t-2,135.0983017191462,135.0983017191462,2022-03-21,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-21
Close_t-1,264.8915583247912,264.8915583247912,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
Close_t-2,253.68402588692388,253.68402588692388,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
Close_t-0,237.9508130225724,237.9508130225724,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
Close_t-3,230.8639602776649,230.8639602776649,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
Close_t-4,202.2395981507696,202.2395981507696,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
Close_t-5,174.86748866631584,174.86748866631584,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
Close_t-6,150.58946752482055,150.58946752482055,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
BTC_t-1,141.9823176289327,141.9823176289327,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
BTC_t-2,135.25968415224483,135.25968415224483,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
Close_t-7,135.22174519491492,135.22174519491492,2022-03-22,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-22
Close_t-1,266.5768060895955,266.5768060895955,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
Close_t-2,255.8427820022149,255.8427820022149,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
Close_t-0,239.3114956680841,239.3114956680841,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
Close_t-3,229.4842557416176,229.4842557416176,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
Close_t-4,198.7394368561762,198.7394368561762,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
Close_t-5,173.81444340532852,173.81444340532852,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
Close_t-6,151.71891463171403,151.71891463171403,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
BTC_t-1,139.319689869285,139.319689869285,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
BTC_t-0,138.06389598317955,138.06389598317955,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
Close_t-7,133.78320361257886,133.78320361257886,2022-03-23,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-23
Close_t-1,265.3331620187344,265.3331620187344,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
Close_t-2,254.8303147819313,254.8303147819313,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
Close_t-0,239.9378885804218,239.9378885804218,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
Close_t-3,232.390695180076,232.390695180076,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
Close_t-4,202.29554265099085,202.29554265099085,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
Close_t-5,175.0984223233702,175.0984223233702,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
Close_t-6,150.31577764551764,150.31577764551764,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
BTC_t-1,142.89050072693288,142.89050072693288,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
BTC_t-0,139.7162359163306,139.7162359163306,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
Close_t-7,133.07664290698227,133.07664290698227,2022-03-24,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-24
Close_t-1,264.0168505168477,264.0168505168477,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
Close_t-2,250.76043174889605,250.76043174889605,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
Close_t-0,235.81404348646893,235.81404348646893,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
Close_t-3,229.4034499906849,229.4034499906849,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
Close_t-4,202.8837976286025,202.8837976286025,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
Close_t-5,172.30298119465655,172.30298119465655,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
Close_t-6,151.65067446895856,151.65067446895856,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
BTC_t-1,140.53243658801262,140.53243658801262,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
BTC_t-0,135.77419720072228,135.77419720072228,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
Close_t-7,132.66299001345087,132.66299001345087,2022-03-25,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-25
Close_t-1,267.00456774502,267.00456774502,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
Close_t-2,256.4712804930602,256.4712804930602,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
Close_t-0,238.16642100030552,238.16642100030552,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
Close_t-3,230.39801422144416,230.39801422144416,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
Close_t-4,199.9000100750617,199.9000100750617,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
Close_t-5,171.59789417513676,171.59789417513676,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
Close_t-6,150.2871099098762,150.2871099098762,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
BTC_t-1,141.98960860119342,141.98960860119342,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
BTC_t-0,139.69047970496587,139.69047970496587,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
Close_t-7,134.52638912619028,134.52638912619028,2022-03-26,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-26
Close_t-1,265.1009228519356,265.1009228519356,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
Close_t-2,251.7155359960072,251.7155359960072,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
Close_t-0,235.4697188360541,235.4697188360541,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
Close_t-3,230.07240846072227,230.07240846072227,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
Close_t-4,202.5147263671743,202.5147263671743,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
Close_t-5,173.28698246146357,173.28698246146357,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
Close_t-6,148.8541537986614,148.8541537986614,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
BTC_t-1,139.74224181515635,139.74224181515635,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
BTC_t-0,137.07909076875086,137.07909076875086,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
Close_t-7,134.6842842575404,134.6842842575404,2022-03-27,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-27
Close_t-1,265.8070309258849,265.8070309258849,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
Close_t-2,255.3354498986287,255.3354498986287,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
Close_t-0,239.51879251510903,239.51879251510903,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
Close_t-3,229.77462856775952,229.77462856775952,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
Close_t-4,198.28967278314727,198.28967278314727,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
Close_t-5,172.2669282279808,172.2669282279808,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
Close_t-6,150.25000696606514,150.25000696606514,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
BTC_t-1,141.89283952548465,141.89283952548465,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
BTC_t-0,137.08151452225445,137.08151452225445,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
Close_t-7,135.65819623715083,135.65819623715083,2022-03-28,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-28
Close_t-1,264.2861097023661,264.2861097023661,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
Close_t-2,254.9283748134454,254.9283748134454,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
Close_t-0,237.2657803081213,237.2657803081213,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
Close_t-3,231.46653495688048,231.46653495688048,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
Close_t-4,200.25143267348489,200.25143267348489,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
Close_t-5,173.93911905295565,173.93911905295565,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
Close_t-6,152.3016536495821,152.3016536495821,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
BTC_t-1,142.557719353716,142.557719353716,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
BTC_t-0,137.08324192775862,137.08324192775862,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
Close_t-7,133.58057114249863,133.58057114249863,2022-03-29,Deep Learning LSTM,ETH - Ethereum,1 day ahead,2022-03-29
